Date,Revenue / Sales,Expenses,Profit,Assets,Liabilities,Cash In,Cash Out,Department,Category
2028-04-26,700,0,700,1913670,84110,700,0,Cuisine,Ventes plats a emporter
2028-04-27,0,370,-370,1918490,83920,0,370,Cuisine,Achats fournisseurs
2028-04-27,1060,0,1060,1918490,83920,1060,0,Salle,Ventes repas midi
2028-04-27,610,0,610,1918490,83920,610,0,Cuisine,Ventes plats a emporter
2028-04-27,1300,0,1300,1918490,83920,1300,0,Salle,Ventes bar
2028-04-28,640,0,640,1916710,84050,640,0,Salle,Ventes repas midi
2028-04-28,580,0,580,1916710,84050,580,0,Salle,Ventes bar
2028-04-28,1500,0,1500,1916710,84050,1500,0,Cuisine,Ventes plats a emporter
2028-04-28,0,490,-490,1916710,84050,0,490,Cuisine,Achats fournisseurs
2028-04-28,0,2240,-2240,1916710,84050,0,2240,Administration,Salaires
2028-04-29,1470,0,1470,1926280,84100,1470,0,Salle,Ventes evenements
2028-04-29,850,0,850,1926280,84100,850,0,Salle,Ventes repas midi
2028-04-29,2000,0,2000,1926280,84100,2000,0,Salle,Ventes repas soir
2028-04-29,0,120,-120,1926280,84100,0,120,Cuisine,Produits menagers
2028-05-01,0,330,-330,1925680,84270,0,330,Administration,Taxes / Impots
2028-05-01,0,460,-460,1925680,84270,0,460,Cuisine,Gaz
2028-05-01,0,2240,-2240,1925680,84270,0,2240,Administration,Loyer
2028-05-01,0,740,-740,1925680,84270,0,740,Administration,Electricite / Eau
2028-05-01,690,0,690,1925680,84270,690,0,Salle,Ventes evenements
2028-05-01,640,0,640,1925680,84270,640,0,Salle,Ventes bar
2028-05-01,1320,0,1320,1925680,84270,1320,0,Salle,Ventes repas soir
2028-05-02,690,0,690,1922430,84240,690,0,Cuisine,Ventes plats a emporter
2028-05-02,230,0,230,1922430,84240,230,0,Salle,Ventes repas midi
2028-05-02,630,0,630,1922430,84240,630,0,Salle,Ventes repas soir
2028-05-02,0,190,-190,1922430,84240,0,190,Salle,Maintenance
2028-05-03,520,0,520,1930520,84430,520,0,Salle,Ventes repas soir
2028-05-03,750,0,750,1930520,84430,750,0,Salle,Ventes bar
2028-05-03,760,0,760,1930520,84430,760,0,Cuisine,Ventes plats a emporter
2028-05-03,0,280,-280,1930520,84430,0,280,Cuisine,Achats fournisseurs
2028-05-04,0,140,-140,1927640,84240,0,140,Cuisine,Produits menagers
2028-05-04,0,470,-470,1927640,84240,0,470,Cuisine,Achats fournisseurs
2028-05-04,530,0,530,1927640,84240,530,0,Cuisine,Ventes plats a emporter
2028-05-04,520,0,520,1927640,84240,520,0,Salle,Ventes repas soir
2028-05-04,710,0,710,1927640,84240,710,0,Salle,Ventes repas midi
2028-05-05,1310,0,1310,1927690,84180,1310,0,Salle,Ventes bar
2028-05-05,1020,0,1020,1927690,84180,1020,0,Salle,Ventes repas midi
2028-05-05,1400,0,1400,1927690,84180,1400,0,Salle,Ventes repas soir
2028-05-05,0,630,-630,1927690,84180,0,630,Cuisine,Achats fournisseurs
2028-05-05,0,2310,-2310,1927690,84180,0,2310,Administration,Salaires
2028-05-05,0,380,-380,1927690,84180,0,380,Administration,Marketing / Pub
2028-05-06,650,0,650,1925840,84140,650,0,Salle,Ventes bar
2028-05-06,790,0,790,1925840,84140,790,0,Salle,Ventes repas soir
2028-05-06,1220,0,1220,1925840,84140,1220,0,Salle,Ventes repas midi
2028-05-06,0,710,-710,1925840,84140,0,710,Cuisine,Achats fournisseurs
2028-05-07,0,90,-90,1927250,84290,0,90,Cuisine,Petit equipement
2028-05-08,1140,0,1140,1926590,84340,1140,0,Salle,Ventes repas midi
2028-05-08,0,410,-410,1926590,84340,0,410,Cuisine,Achats fournisseurs
2028-05-08,1010,0,1010,1926590,84340,1010,0,Salle,Ventes evenements
2028-05-08,330,0,330,1926590,84340,330,0,Cuisine,Ventes plats a emporter
2028-05-09,810,0,810,1933420,84600,810,0,Salle,Ventes bar
2028-05-09,630,0,630,1933420,84600,630,0,Salle,Ventes evenements
2028-05-09,530,0,530,1933420,84600,530,0,Salle,Ventes repas midi
2028-05-10,540,0,540,1936160,84570,540,0,Salle,Ventes bar
2028-05-10,400,0,400,1936160,84570,400,0,Salle,Ventes repas midi
2028-05-10,830,0,830,1936160,84570,830,0,Salle,Ventes evenements
2028-05-11,1090,0,1090,1936190,84520,1090,0,Salle,Ventes repas midi
2028-05-11,680,0,680,1936190,84520,680,0,Cuisine,Ventes plats a emporter
2028-05-11,740,0,740,1936190,84520,740,0,Salle,Ventes repas soir
2028-05-11,0,210,-210,1936190,84520,0,210,Cuisine,Achats fournisseurs
2028-05-12,620,0,620,1933220,84790,620,0,Salle,Ventes evenements
2028-05-12,440,0,440,1933220,84790,440,0,Salle,Ventes repas midi
2028-05-12,680,0,680,1933220,84790,680,0,Cuisine,Ventes plats a emporter
2028-05-12,0,380,-380,1933220,84790,0,380,Cuisine,Achats fournisseurs
2028-05-12,0,2830,-2830,1933220,84790,0,2830,Administration,Salaires
2028-05-13,0,370,-370,1938940,84980,0,370,Salle,Maintenance
2028-05-13,0,420,-420,1938940,84980,0,420,Cuisine,Achats fournisseurs
2028-05-13,1230,0,1230,1938940,84980,1230,0,Cuisine,Ventes plats a emporter
2028-05-13,850,0,850,1938940,84980,850,0,Salle,Ventes repas midi
2028-05-13,1260,0,1260,1938940,84980,1260,0,Salle,Ventes bar
2028-05-14,0,390,-390,1934600,85190,0,390,Cuisine,Achats fournisseurs
2028-05-15,580,0,580,1938020,85130,580,0,Salle,Ventes repas soir
2028-05-15,300,0,300,1938020,85130,300,0,Cuisine,Ventes plats a emporter
2028-05-15,680,0,680,1938020,85130,680,0,Salle,Ventes evenements
2028-05-15,0,650,-650,1938020,85130,0,650,Cuisine,Achats fournisseurs
2028-05-16,0,440,-440,1940170,85270,0,440,Cuisine,Achats fournisseurs
2028-05-16,800,0,800,1940170,85270,800,0,Cuisine,Ventes plats a emporter
2028-05-16,590,0,590,1940170,85270,590,0,Salle,Ventes repas midi
2028-05-16,990,0,990,1940170,85270,990,0,Salle,Ventes evenements
2028-05-17,0,490,-490,1938540,85260,0,490,Cuisine,Achats fournisseurs
2028-05-17,1100,0,1100,1938540,85260,1100,0,Salle,Ventes repas soir
2028-05-17,1120,0,1120,1938540,85260,1120,0,Salle,Ventes bar
2028-05-17,590,0,590,1938540,85260,590,0,Salle,Ventes evenements
2028-05-18,460,0,460,1947920,85120,460,0,Salle,Ventes bar
2028-05-18,290,0,290,1947920,85120,290,0,Cuisine,Ventes plats a emporter
2028-05-18,900,0,900,1947920,85120,900,0,Salle,Ventes repas soir
2028-05-18,0,650,-650,1947920,85120,0,650,Cuisine,Achats fournisseurs
2028-05-19,720,0,720,1947070,85180,720,0,Salle,Ventes repas soir
2028-05-19,260,0,260,1947070,85180,260,0,Salle,Ventes repas midi
2028-05-19,660,0,660,1947070,85180,660,0,Salle,Ventes evenements
2028-05-19,0,150,-150,1947070,85180,0,150,Cuisine,Produits menagers
2028-05-19,0,2130,-2130,1947070,85180,0,2130,Administration,Salaires
2028-05-20,0,360,-360,1952600,85040,0,360,Administration,Marketing / Pub
2028-05-20,1630,0,1630,1952600,85040,1630,0,Cuisine,Ventes plats a emporter
2028-05-20,1400,0,1400,1952600,85040,1400,0,Salle,Ventes bar
2028-05-20,1350,0,1350,1952600,85040,1350,0,Salle,Ventes evenements
2028-05-22,400,0,400,1945460,85500,400,0,Salle,Ventes bar
2028-05-22,340,0,340,1945460,85500,340,0,Salle,Ventes repas midi
2028-05-22,630,0,630,1945460,85500,630,0,Salle,Ventes evenements
2028-05-23,750,0,750,1954520,85500,750,0,Salle,Ventes repas midi
2028-05-23,270,0,270,1954520,85500,270,0,Salle,Ventes evenements
2028-05-23,680,0,680,1954520,85500,680,0,Salle,Ventes repas soir
2028-05-23,0,650,-650,1954520,85500,0,650,Cuisine,Achats fournisseurs
2028-05-24,980,0,980,1949250,85410,980,0,Salle,Ventes bar
2028-05-24,670,0,670,1949250,85410,670,0,Salle,Ventes repas soir
2028-05-24,740,0,740,1949250,85410,740,0,Cuisine,Ventes plats a emporter
2028-05-25,920,0,920,1950970,85220,920,0,Salle,Ventes repas midi
2028-05-25,0,430,-430,1950970,85220,0,430,Cuisine,Achats fournisseurs
2028-05-25,510,0,510,1950970,85220,510,0,Salle,Ventes evenements
2028-05-25,300,0,300,1950970,85220,300,0,Salle,Ventes bar
2028-05-25,0,180,-180,1950970,85220,0,180,Cuisine,Petit equipement
2028-05-26,0,2200,-2200,1950820,85480,0,2200,Administration,Salaires
2028-05-26,0,540,-540,1950820,85480,0,540,Cuisine,Achats fournisseurs
2028-05-26,0,250,-250,1950820,85480,0,250,Cuisine,Petit equipement
2028-05-26,480,0,480,1950820,85480,480,0,Salle,Ventes repas midi
2028-05-26,1480,0,1480,1950820,85480,1480,0,Salle,Ventes repas soir
2028-05-26,570,0,570,1950820,85480,570,0,Salle,Ventes evenements
2028-05-27,730,0,730,1959370,85410,730,0,Cuisine,Ventes plats a emporter
2028-05-27,360,0,360,1959370,85410,360,0,Salle,Ventes repas midi
2028-05-27,830,0,830,1959370,85410,830,0,Salle,Ventes evenements
2028-05-27,0,710,-710,1959370,85410,0,710,Cuisine,Achats fournisseurs
2028-05-29,720,0,720,1952580,85560,720,0,Salle,Ventes evenements
2028-05-29,190,0,190,1952580,85560,190,0,Salle,Ventes repas soir
2028-05-29,770,0,770,1952580,85560,770,0,Salle,Ventes repas midi
2028-05-29,0,90,-90,1952580,85560,0,90,Cuisine,Produits menagers
2028-05-30,1020,0,1020,1954780,85770,1020,0,Salle,Ventes bar
2028-05-30,450,0,450,1954780,85770,450,0,Salle,Ventes repas soir
2028-05-30,1640,0,1640,1954780,85770,1640,0,Salle,Ventes evenements
2028-05-30,0,500,-500,1954780,85770,0,500,Cuisine,Achats fournisseurs
2028-05-31,0,80,-80,1961780,85640,0,80,Cuisine,Produits menagers
2028-05-31,0,510,-510,1961780,85640,0,510,Cuisine,Achats fournisseurs
2028-05-31,1040,0,1040,1961780,85640,1040,0,Salle,Ventes bar
2028-05-31,280,0,280,1961780,85640,280,0,Salle,Ventes repas midi
2028-05-31,450,0,450,1961780,85640,450,0,Salle,Ventes repas soir
2028-06-01,1320,0,1320,1958950,85750,1320,0,Cuisine,Ventes plats a emporter
2028-06-01,1070,0,1070,1958950,85750,1070,0,Salle,Ventes evenements
2028-06-01,1120,0,1120,1958950,85750,1120,0,Salle,Ventes bar
2028-06-01,0,420,-420,1958950,85750,0,420,Cuisine,Achats fournisseurs
2028-06-01,0,2540,-2540,1958950,85750,0,2540,Administration,Loyer
2028-06-01,0,530,-530,1958950,85750,0,530,Administration,Electricite / Eau
2028-06-01,0,230,-230,1958950,85750,0,230,Cuisine,Gaz
2028-06-01,0,320,-320,1958950,85750,0,320,Administration,Taxes / Impots
2028-06-02,1270,0,1270,1956430,85660,1270,0,Salle,Ventes repas midi
2028-06-02,610,0,610,1956430,85660,610,0,Salle,Ventes evenements
2028-06-02,920,0,920,1956430,85660,920,0,Salle,Ventes bar
2028-06-02,0,2680,-2680,1956430,85660,0,2680,Administration,Salaires
2028-06-03,0,620,-620,1964540,85760,0,620,Cuisine,Achats fournisseurs
2028-06-03,430,0,430,1964540,85760,430,0,Salle,Ventes repas soir
2028-06-03,1260,0,1260,1964540,85760,1260,0,Salle,Ventes repas midi
2028-06-03,1120,0,1120,1964540,85760,1120,0,Salle,Ventes bar
2028-06-04,0,500,-500,1961210,86030,0,500,Cuisine,Achats fournisseurs
2028-06-05,1560,0,1560,1959720,86180,1560,0,Salle,Ventes bar
2028-06-05,510,0,510,1959720,86180,510,0,Cuisine,Ventes plats a emporter
2028-06-05,1330,0,1330,1959720,86180,1330,0,Salle,Ventes evenements
2028-06-05,0,370,-370,1959720,86180,0,370,Cuisine,Achats fournisseurs
2028-06-05,0,200,-200,1959720,86180,0,200,Cuisine,Produits menagers
2028-06-05,0,230,-230,1959720,86180,0,230,Administration,Marketing / Pub
2028-06-06,710,0,710,1966690,86220,710,0,Salle,Ventes repas midi
2028-06-06,280,0,280,1966690,86220,280,0,Salle,Ventes evenements
2028-06-06,720,0,720,1966690,86220,720,0,Salle,Ventes bar
2028-06-06,0,260,-260,1966690,86220,0,260,Cuisine,Achats fournisseurs
2028-06-07,1390,0,1390,1962760,86110,1390,0,Salle,Ventes evenements
2028-06-07,0,290,-290,1962760,86110,0,290,Cuisine,Achats fournisseurs
2028-06-07,1040,0,1040,1962760,86110,1040,0,Salle,Ventes repas midi
2028-06-07,480,0,480,1962760,86110,480,0,Cuisine,Ventes plats a emporter
2028-06-08,1370,0,1370,1975000,85950,1370,0,Salle,Ventes repas midi
2028-06-08,470,0,470,1975000,85950,470,0,Salle,Ventes evenements
2028-06-08,1710,0,1710,1975000,85950,1710,0,Cuisine,Ventes plats a emporter
2028-06-09,1500,0,1500,1970140,85810,1500,0,Salle,Ventes evenements
2028-06-09,690,0,690,1970140,85810,690,0,Salle,Ventes bar
2028-06-09,960,0,960,1970140,85810,960,0,Salle,Ventes repas midi
2028-06-09,0,240,-240,1970140,85810,0,240,Cuisine,Achats fournisseurs
2028-06-09,0,3160,-3160,1970140,85810,0,3160,Administration,Salaires
2028-06-10,0,620,-620,1976930,86070,0,620,Cuisine,Achats fournisseurs
2028-06-10,900,0,900,1976930,86070,900,0,Salle,Ventes bar
2028-06-10,0,70,-70,1976930,86070,0,70,Cuisine,Produits menagers
2028-06-10,690,0,690,1976930,86070,690,0,Cuisine,Ventes plats a emporter
2028-06-10,860,0,860,1976930,86070,860,0,Salle,Ventes evenements
2028-06-11,0,220,-220,1968000,86110,0,220,Cuisine,Petit equipement
2028-06-11,0,540,-540,1968000,86110,0,540,Cuisine,Achats fournisseurs
2028-06-11,0,170,-170,1968000,86110,0,170,Cuisine,Produits menagers
2028-06-12,560,0,560,1972500,85920,560,0,Salle,Ventes repas soir
2028-06-12,660,0,660,1972500,85920,660,0,Salle,Ventes evenements
2028-06-12,1300,0,1300,1972500,85920,1300,0,Salle,Ventes repas midi
2028-06-12,0,770,-770,1972500,85920,0,770,Cuisine,Achats fournisseurs
2028-06-13,1140,0,1140,1974910,85810,1140,0,Cuisine,Ventes plats a emporter
2028-06-13,1170,0,1170,1974910,85810,1170,0,Salle,Ventes evenements
2028-06-13,1200,0,1200,1974910,85810,1200,0,Salle,Ventes repas soir
2028-06-13,0,800,-800,1974910,85810,0,800,Cuisine,Achats fournisseurs
2028-06-14,780,0,780,1980520,85630,780,0,Salle,Ventes evenements
2028-06-14,390,0,390,1980520,85630,390,0,Salle,Ventes bar
2028-06-14,480,0,480,1980520,85630,480,0,Cuisine,Ventes plats a emporter
2028-06-14,0,640,-640,1980520,85630,0,640,Cuisine,Achats fournisseurs
2028-06-15,0,840,-840,1984550,85620,0,840,Cuisine,Achats fournisseurs
2028-06-15,0,110,-110,1984550,85620,0,110,Cuisine,Produits menagers
2028-06-15,1180,0,1180,1984550,85620,1180,0,Salle,Ventes repas soir
2028-06-15,930,0,930,1984550,85620,930,0,Salle,Ventes evenements
2028-06-15,1440,0,1440,1984550,85620,1440,0,Cuisine,Ventes plats a emporter
2028-06-16,1100,0,1100,1983630,85550,1100,0,Salle,Ventes repas midi
2028-06-16,880,0,880,1983630,85550,880,0,Cuisine,Ventes plats a emporter
2028-06-16,990,0,990,1983630,85550,990,0,Salle,Ventes bar
2028-06-16,0,520,-520,1983630,85550,0,520,Cuisine,Achats fournisseurs
2028-06-16,0,2200,-2200,1983630,85550,0,2200,Administration,Salaires
2028-06-17,1010,0,1010,1985890,85440,1010,0,Salle,Ventes evenements
2028-06-17,1740,0,1740,1985890,85440,1740,0,Salle,Ventes bar
2028-06-17,1860,0,1860,1985890,85440,1860,0,Salle,Ventes repas soir
2028-06-17,0,440,-440,1985890,85440,0,440,Cuisine,Achats fournisseurs
2028-06-18,0,530,-530,1985210,85350,0,530,Cuisine,Achats fournisseurs
2028-06-19,550,0,550,1990850,85300,550,0,Salle,Ventes repas midi
2028-06-19,930,0,930,1990850,85300,930,0,Salle,Ventes bar
2028-06-19,590,0,590,1990850,85300,590,0,Cuisine,Ventes plats a emporter
2028-06-20,0,440,-440,1992130,85220,0,440,Administration,Marketing / Pub
2028-06-20,1020,0,1020,1992130,85220,1020,0,Salle,Ventes bar
2028-06-20,1680,0,1680,1992130,85220,1680,0,Salle,Ventes evenements
2028-06-20,830,0,830,1992130,85220,830,0,Salle,Ventes repas midi
2028-06-21,1550,0,1550,1987940,85450,1550,0,Salle,Ventes bar
2028-06-21,750,0,750,1987940,85450,750,0,Salle,Ventes repas soir
2028-06-21,1340,0,1340,1987940,85450,1340,0,Salle,Ventes evenements
2028-06-21,0,430,-430,1987940,85450,0,430,Cuisine,Achats fournisseurs
2028-06-21,0,70,-70,1987940,85450,0,70,Cuisine,Produits menagers
2028-06-22,550,0,550,1992430,85370,550,0,Cuisine,Ventes plats a emporter
2028-06-22,530,0,530,1992430,85370,530,0,Salle,Ventes bar
2028-06-22,1590,0,1590,1992430,85370,1590,0,Salle,Ventes repas midi
2028-06-23,0,2120,-2120,1996240,85240,0,2120,Administration,Salaires
2028-06-23,2060,0,2060,1996240,85240,2060,0,Salle,Ventes repas midi
2028-06-23,0,680,-680,1996240,85240,0,680,Cuisine,Achats fournisseurs
2028-06-23,1260,0,1260,1996240,85240,1260,0,Salle,Ventes bar
2028-06-23,1100,0,1100,1996240,85240,1100,0,Cuisine,Ventes plats a emporter
2028-06-24,1010,0,1010,2000900,85140,1010,0,Salle,Ventes bar
2028-06-24,1510,0,1510,2000900,85140,1510,0,Cuisine,Ventes plats a emporter
2028-06-24,2480,0,2480,2000900,85140,2480,0,Salle,Ventes repas midi
2028-06-24,0,450,-450,2000900,85140,0,450,Cuisine,Achats fournisseurs
2028-06-25,0,700,-700,2001540,85240,0,700,Cuisine,Achats fournisseurs
2028-06-25,0,170,-170,2001540,85240,0,170,Cuisine,Produits menagers
2028-06-26,0,670,-670,2002870,85530,0,670,Cuisine,Achats fournisseurs
2028-06-26,860,0,860,2002870,85530,860,0,Salle,Ventes bar
2028-06-26,1080,0,1080,2002870,85530,1080,0,Salle,Ventes repas soir
2028-06-26,1440,0,1440,2002870,85530,1440,0,Salle,Ventes repas midi
2028-06-27,570,0,570,2003820,85540,570,0,Salle,Ventes bar
2028-06-27,1580,0,1580,2003820,85540,1580,0,Salle,Ventes evenements
2028-06-27,1340,0,1340,2003820,85540,1340,0,Salle,Ventes repas soir
2028-06-27,0,170,-170,2003820,85540,0,170,Cuisine,Produits menagers
2028-06-28,0,80,-80,2010240,85710,0,80,Cuisine,Produits menagers
2028-06-28,0,650,-650,2010240,85710,0,650,Cuisine,Achats fournisseurs
2028-06-28,1100,0,1100,2010240,85710,1100,0,Salle,Ventes bar
2028-06-28,640,0,640,2010240,85710,640,0,Salle,Ventes repas midi
2028-06-28,1400,0,1400,2010240,85710,1400,0,Salle,Ventes evenements
2028-06-29,650,0,650,2010440,85980,650,0,Salle,Ventes repas midi
2028-06-29,320,0,320,2010440,85980,320,0,Salle,Ventes evenements
2028-06-29,1160,0,1160,2010440,85980,1160,0,Salle,Ventes bar
2028-06-29,0,440,-440,2010440,85980,0,440,Cuisine,Achats fournisseurs
2028-06-29,0,70,-70,2010440,85980,0,70,Cuisine,Produits menagers
2028-06-30,1360,0,1360,2013600,85940,1360,0,Cuisine,Ventes plats a emporter
2028-06-30,860,0,860,2013600,85940,860,0,Salle,Ventes bar
2028-06-30,1540,0,1540,2013600,85940,1540,0,Salle,Ventes evenements
2028-06-30,0,2120,-2120,2013600,85940,0,2120,Administration,Salaires
2028-07-01,0,290,-290,2009910,85830,0,290,Administration,Taxes / Impots
2028-07-01,0,540,-540,2009910,85830,0,540,Administration,Assurances
2028-07-01,0,400,-400,2009910,85830,0,400,Cuisine,Gaz
2028-07-01,0,490,-490,2009910,85830,0,490,Administration,Electricite / Eau
2028-07-01,1220,0,1220,2009910,85830,1220,0,Salle,Ventes repas soir
2028-07-01,1060,0,1060,2009910,85830,1060,0,Salle,Ventes repas midi
2028-07-01,1490,0,1490,2009910,85830,1490,0,Salle,Ventes bar
2028-07-01,0,2510,-2510,2009910,85830,0,2510,Administration,Loyer
2028-07-02,0,670,-670,2006770,85930,0,670,Cuisine,Achats fournisseurs
2028-07-03,0,380,-380,2011760,85730,0,380,Cuisine,Achats fournisseurs
2028-07-03,860,0,860,2011760,85730,860,0,Salle,Ventes repas soir
2028-07-03,360,0,360,2011760,85730,360,0,Salle,Ventes repas midi
2028-07-03,1220,0,1220,2011760,85730,1220,0,Salle,Ventes bar
2028-07-03,0,170,-170,2011760,85730,0,170,Cuisine,Produits menagers
2028-07-04,660,0,660,2018840,85620,660,0,Salle,Ventes evenements
2028-07-04,1010,0,1010,2018840,85620,1010,0,Cuisine,Ventes plats a emporter
2028-07-04,1460,0,1460,2018840,85620,1460,0,Salle,Ventes repas soir
2028-07-04,0,690,-690,2018840,85620,0,690,Cuisine,Achats fournisseurs
2028-07-05,0,90,-90,2018520,85530,0,90,Cuisine,Produits menagers
2028-07-05,0,270,-270,2018520,85530,0,270,Administration,Marketing / Pub
2028-07-05,0,510,-510,2018520,85530,0,510,Cuisine,Achats fournisseurs
2028-07-05,700,0,700,2018520,85530,700,0,Salle,Ventes repas midi
2028-07-05,1310,0,1310,2018520,85530,1310,0,Salle,Ventes repas soir
2028-07-05,1160,0,1160,2018520,85530,1160,0,Salle,Ventes bar
2028-07-06,650,0,650,2023020,85590,650,0,Salle,Ventes bar
2028-07-06,860,0,860,2023020,85590,860,0,Salle,Ventes evenements
2028-07-06,1440,0,1440,2023020,85590,1440,0,Salle,Ventes repas soir
2028-07-06,0,700,-700,2023020,85590,0,700,Cuisine,Achats fournisseurs
2028-07-07,890,0,890,2016090,85600,890,0,Salle,Ventes repas soir
2028-07-07,330,0,330,2016090,85600,330,0,Salle,Ventes repas midi
2028-07-07,1210,0,1210,2016090,85600,1210,0,Salle,Ventes evenements
2028-07-07,0,2100,-2100,2016090,85600,0,2100,Administration,Salaires
2028-07-08,0,180,-180,2022760,85770,0,180,Cuisine,Produits menagers
2028-07-08,0,290,-290,2022760,85770,0,290,Cuisine,Achats fournisseurs
2028-07-08,1910,0,1910,2022760,85770,1910,0,Cuisine,Ventes plats a emporter
2028-07-08,550,0,550,2022760,85770,550,0,Salle,Ventes evenements
2028-07-08,1850,0,1850,2022760,85770,1850,0,Salle,Ventes repas midi
2028-07-10,880,0,880,2030020,86150,880,0,Salle,Ventes evenements
2028-07-10,500,0,500,2030020,86150,500,0,Cuisine,Ventes plats a emporter
2028-07-10,1970,0,1970,2030020,86150,1970,0,Salle,Ventes repas soir
2028-07-10,0,120,-120,2030020,86150,0,120,Cuisine,Produits menagers
2028-07-11,590,0,590,2031000,86290,590,0,Salle,Ventes repas soir
2028-07-11,350,0,350,2031000,86290,350,0,Cuisine,Ventes plats a emporter
2028-07-11,700,0,700,2031000,86290,700,0,Salle,Ventes bar
