Transaction_ID,Transaction_Date,Year,Month,City,Country,Postal_Code,Neighborhood,Property_Type,Property_Status,Condition,Year_Built,Area_Sqm,Rooms,Bedrooms,Bathrooms,Price_EUR,Monthly_Rent_EUR,Annual_Rental_Yield_Pct,Price_Per_Sqm_EUR,GDP_Growth_Pct,Inflation_Rate_Pct,Interest_Rate_Pct,Unemployment_Rate_Pct,Consumer_Confidence,Construction_Permits,New_Constructions,Demand_Score,Supply_Score,Market_Balance,Is_Hotspot,Internet_Type,Has_Parking,Has_Elevator,Public_Transport,Schools_Nearby,Shops_Nearby
RE001708,2026-01-16,2026,1,Abu Dhabi,UAE,27563,Centre,Bureau,A vendre,Tres bon etat,1977,382,8,0,1,2035000,0,0.0,5327.23,-0.2,5.1,5.0,10.2,87,9348,3126,64,60,Demande > Offre,Non,Sans fil,Oui,Non,Loin (plus 15 min),Non,Oui
RE001709,2026-03-14,2026,3,San Diego,USA,10831,Nord,Bureau,Loue,Bon etat,2008,507,2,0,1,1650000,5700,4.1,3254.44,2.5,4.5,1.0,7.0,70,1899,4487,49,64,Offre > Demande,Non,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001710,2025-12-16,2025,12,Sheffield,UK,69366,Nord,Appartement,Vendu,Bon etat,1935,142,3,2,1,483000,0,0.0,3401.41,-1.5,3.6,3.0,7.1,74,256,805,72,26,Demande > Offre,Non,ADSL,Oui,Non,Proche (moins 5 min),Oui,Oui
RE001711,2022-01-29,2022,1,Liverpool,UK,95727,Ouest,Penthouse,Loue,Bon etat,1959,266,6,5,3,2116000,12750,7.2,7954.89,3.9,3.5,4.7,10.9,96,2381,4866,91,81,Demande > Offre,Oui,ADSL,Oui,Oui,Moyen (5-15 min),Oui,Non
RE001712,2025-10-29,2025,10,London,UK,90518,Centre,Villa,Loue,Bon etat,1978,203,4,3,1,2321000,7600,3.9,11433.5,0.2,4.1,1.1,6.8,56,6247,2789,58,79,Offre > Demande,Non,Fibre 500Mbps,Oui,Non,Moyen (5-15 min),Oui,Non
RE001713,2021-11-06,2021,11,Hong Kong,China,88172,Centre,Bureau,A louer,A renover,1908,776,9,0,1,4535000,12500,3.3,5844.07,2.0,5.4,1.6,10.8,80,1927,463,85,70,Demande > Offre,Oui,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Oui,Oui
RE001714,2024-11-10,2024,11,Cardiff,UK,17560,Ouest,Entrepot,Loue,Neuf,1915,320,5,0,1,1532000,7500,5.9,4787.5,4.0,4.0,4.0,9.1,56,9839,4762,66,72,Offre > Demande,Non,Sans fil,Oui,Non,Loin (plus 15 min),Non,Oui
RE001715,2026-02-28,2026,2,Cardiff,UK,45539,Quartier residentiel,Maison,A louer,Ancien,2010,156,4,3,3,368000,1950,6.4,2358.97,1.4,4.4,4.6,7.1,86,8933,4215,94,39,Demande > Offre,Oui,ADSL,Oui,Non,Moyen (5-15 min),Non,Non
RE001716,2025-12-15,2025,12,Liverpool,UK,80502,Quartier residentiel,Villa,A vendre,Tres bon etat,2020,308,5,4,2,1905000,0,0.0,6185.06,2.0,3.8,5.5,5.3,71,9773,2957,32,34,Offre > Demande,Non,Fibre 500Mbps,Oui,Non,Moyen (5-15 min),Non,Oui
RE001717,2020-12-25,2020,12,Nice,France,52929,Quartier residentiel,Bureau,Vendu,Neuf,2023,799,9,0,1,3409000,0,0.0,4266.58,1.7,7.6,4.8,6.7,88,2050,2015,87,30,Demande > Offre,Oui,Sans fil,Non,Non,Proche (moins 5 min),Non,Oui
RE001718,2022-06-06,2022,6,Strasbourg,France,58981,Quartier residentiel,Studio,A vendre,Tres bon etat,2001,140,1,1,1,379000,0,0.0,2707.14,-1.6,1.3,4.6,9.4,74,9606,241,33,55,Offre > Demande,Non,Sans fil,Oui,Non,Moyen (5-15 min),Non,Non
RE001719,2022-12-08,2022,12,Toulouse,France,55497,Peripherie,Penthouse,Loue,Tres bon etat,1932,175,4,3,3,1867000,11550,7.4,10668.57,5.0,5.8,5.9,8.6,93,2730,3605,36,22,Demande > Offre,Non,Sans fil,Oui,Non,Loin (plus 15 min),Oui,Non
RE001720,2023-06-16,2023,6,Nantes,France,66216,Quartier residentiel,Duplex,A louer,A renover,1997,129,3,2,2,410000,1500,4.4,3178.29,4.8,3.6,5.3,3.5,51,5708,4300,74,90,Offre > Demande,Non,Fibre 500Mbps,Non,Non,Loin (plus 15 min),Oui,Non
RE001721,2025-05-18,2025,5,Abu Dhabi,UAE,99674,Ouest,Bureau,A louer,Neuf,1900,230,5,0,1,1721000,4900,3.4,7482.61,-1.5,6.4,5.3,3.8,72,9758,4624,85,42,Demande > Offre,Oui,Fibre 500Mbps,Non,Non,Loin (plus 15 min),Non,Non
RE001722,2024-09-13,2024,9,San Antonio,USA,94576,Peripherie,Entrepot,En construction,Bon etat,2023,753,10,0,1,1813000,0,0.0,2407.7,0.5,5.0,1.2,3.1,75,3907,1788,63,37,Demande > Offre,Non,Fibre 500Mbps,Non,Non,Moyen (5-15 min),Non,Oui
RE001723,2025-12-17,2025,12,London,UK,85661,Est,Villa,Vendu,Ancien,1930,296,7,6,2,3414000,0,0.0,11533.78,2.9,2.4,4.9,3.8,83,168,1010,45,60,Offre > Demande,Non,ADSL,Non,Non,Moyen (5-15 min),Non,Oui
RE001724,2024-02-27,2024,2,Strasbourg,France,37619,Ouest,Penthouse,Loue,Tres bon etat,2015,356,4,3,1,2333000,10750,5.5,6553.37,-0.5,4.2,1.6,5.9,60,5339,1275,58,38,Demande > Offre,Non,ADSL,Oui,Non,Loin (plus 15 min),Oui,Oui
RE001725,2022-04-17,2022,4,Sydney,Australia,55801,Quartier d'affaires,Entrepot,A louer,A renover,2020,1085,6,0,1,2336000,10600,5.4,2153.0,4.2,3.3,1.1,9.4,94,5436,2721,35,59,Offre > Demande,Non,Fibre 500Mbps,Non,Non,Proche (moins 5 min),Non,Oui
RE001726,2025-10-28,2025,10,Glasgow,UK,34534,Ouest,Penthouse,Loue,Tres bon etat,1973,283,6,5,2,1988000,8500,5.1,7024.73,3.3,5.2,2.8,7.6,79,3664,3167,32,87,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Oui,Oui
RE001727,2024-09-08,2024,9,Lille,France,36589,Peripherie,Duplex,Vendu,Neuf,1908,315,5,4,1,2296000,0,0.0,7288.89,4.6,6.1,5.9,4.9,69,1663,2389,86,81,Demande > Offre,Oui,ADSL,Non,Non,Loin (plus 15 min),Non,Oui
RE001728,2025-06-20,2025,6,Nantes,France,40981,Quartier d'affaires,Entrepot,En construction,Neuf,1960,1403,9,0,1,4714000,0,0.0,3359.94,4.8,3.0,3.5,7.9,87,9123,666,52,39,Demande > Offre,Non,Fibre 500Mbps,Non,Non,Moyen (5-15 min),Non,Non
RE001729,2022-03-10,2022,3,Abu Dhabi,UAE,60976,Est,Loft,Loue,Bon etat,1980,880,2,1,1,4483000,14350,3.8,5094.32,-1.9,7.7,4.3,10.1,99,6782,2150,64,36,Demande > Offre,Non,Sans fil,Oui,Non,Proche (moins 5 min),Oui,Non
RE001730,2020-11-03,2020,11,Tokyo,Japan,98837,Quartier residentiel,Appartement,Vendu,Ancien,1977,130,5,4,2,471000,0,0.0,3623.08,0.7,6.9,2.0,9.5,89,2408,628,78,38,Demande > Offre,Oui,Sans fil,Oui,Non,Loin (plus 15 min),Oui,Non
RE001731,2025-09-07,2025,9,Leeds,UK,74928,Peripherie,Appartement,Vendu,Neuf,1924,82,4,3,3,401000,0,0.0,4890.24,4.7,6.2,5.6,5.8,52,9623,3190,68,29,Demande > Offre,Non,Fibre 500Mbps,Oui,Non,Proche (moins 5 min),Oui,Non
RE001732,2020-05-07,2020,5,Singapore,Singapore,18990,Peripherie,Appartement,A louer,Tres bon etat,1976,137,1,1,1,890000,2300,3.1,6496.35,3.5,3.6,1.1,8.9,85,8383,2394,63,54,Demande > Offre,Non,Fibre 500Mbps,Non,Oui,Proche (moins 5 min),Oui,Oui
RE001733,2024-11-02,2024,11,Abu Dhabi,UAE,74983,Quartier residentiel,Studio,A vendre,Ancien,1991,77,1,1,1,204000,0,0.0,2649.35,3.6,2.2,5.5,9.3,52,9787,3891,92,62,Demande > Offre,Non,Sans fil,Non,Oui,Proche (moins 5 min),Oui,Oui
RE001734,2020-09-26,2020,9,Singapore,Singapore,71934,Est,Bureau,A vendre,Tres bon etat,1911,220,10,0,1,1693000,0,0.0,7695.45,0.5,5.7,2.5,3.1,53,2248,1790,43,37,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Oui,Non
RE001735,2020-03-10,2020,3,Austin,USA,33295,Sud,Villa,En construction,Neuf,2011,332,5,4,1,2338000,0,0.0,7042.17,-1.8,2.1,5.3,4.0,72,2234,3765,51,70,Offre > Demande,Non,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Non,Oui
RE001736,2021-01-31,2021,1,Marseille,France,12438,Peripherie,Bureau,A vendre,Bon etat,1996,666,3,0,1,1898000,0,0.0,2849.85,-0.8,2.0,4.3,3.7,92,7452,312,52,23,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Proche (moins 5 min),Oui,Non
RE001737,2024-05-08,2024,5,Vancouver,Canada,60792,Peripherie,Studio,Loue,A renover,2019,123,1,1,1,215000,1000,5.6,1747.97,-1.7,6.1,2.8,9.3,86,9134,108,85,46,Demande > Offre,Non,ADSL,Oui,Oui,Proche (moins 5 min),Non,Oui
RE001738,2021-04-03,2021,4,Liverpool,UK,34575,Quartier residentiel,Villa,Vendu,Ancien,1939,246,3,2,1,1301000,0,0.0,5288.62,-0.3,7.1,2.8,3.7,96,5636,873,56,48,Demande > Offre,Non,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Non,Non
RE001739,2022-04-11,2022,4,Toulouse,France,86872,Nord,Loft,Vendu,Tres bon etat,1911,200,8,7,3,1400000,0,0.0,7000.0,0.9,2.3,3.8,5.0,74,3791,4289,76,81,Offre > Demande,Oui,ADSL,Oui,Non,Proche (moins 5 min),Oui,Non
RE001740,2025-08-27,2025,8,Lyon,France,11528,Centre,Local Commercial,Loue,Tres bon etat,1950,355,2,0,1,2741000,7350,3.2,7721.13,3.0,3.7,2.2,4.1,75,6042,94,32,48,Offre > Demande,Non,ADSL,Non,Non,Moyen (5-15 min),Non,Non
RE001741,2023-03-23,2023,3,New York,USA,17687,Peripherie,Local Commercial,A louer,Tres bon etat,1902,158,10,0,1,2158000,6250,3.5,13658.23,4.8,1.3,3.6,11.4,50,6751,179,44,82,Offre > Demande,Non,ADSL,Oui,Non,Moyen (5-15 min),Non,Oui
RE001742,2026-06-27,2026,6,New York,USA,61102,Quartier d'affaires,Bureau,Vendu,Neuf,2002,699,6,0,1,5743000,0,0.0,8216.02,2.5,5.5,4.4,11.2,90,4749,1657,85,64,Demande > Offre,Oui,Sans fil,Non,Non,Proche (moins 5 min),Oui,Oui
RE001743,2020-01-15,2020,1,San Antonio,USA,82837,Quartier d'affaires,Maison,A louer,Bon etat,2000,95,4,3,2,301000,1200,4.8,3168.42,0.1,2.4,4.9,9.5,95,7784,992,86,57,Demande > Offre,Oui,ADSL,Oui,Non,Proche (moins 5 min),Non,Non
RE001744,2024-02-17,2024,2,Birmingham,UK,12008,Centre,Appartement,En construction,A renover,2025,57,5,4,1,74000,0,0.0,1298.25,4.8,3.7,5.6,4.2,78,2377,4911,62,46,Demande > Offre,Non,Sans fil,Oui,Oui,Loin (plus 15 min),Oui,Oui
RE001745,2022-12-05,2022,12,London,UK,17430,Peripherie,Loft,A vendre,A renover,1938,1653,7,6,5,9353000,0,0.0,5658.2,-2.0,2.7,3.5,10.1,50,2842,1470,76,41,Demande > Offre,Oui,ADSL,Non,Non,Proche (moins 5 min),Oui,Oui
RE001746,2022-11-08,2022,11,Nantes,France,68996,Quartier residentiel,Villa,Vendu,Ancien,2016,175,7,6,1,660000,0,0.0,3771.43,0.6,5.6,1.5,5.2,78,692,2925,64,90,Offre > Demande,Non,Fibre 500Mbps,Oui,Non,Moyen (5-15 min),Oui,Oui
RE001747,2022-05-15,2022,5,Vancouver,Canada,63228,Peripherie,Appartement,Loue,Bon etat,1983,61,5,4,4,303000,950,3.8,4967.21,-1.6,6.8,2.9,6.5,96,6797,3978,78,53,Demande > Offre,Oui,Sans fil,Non,Non,Proche (moins 5 min),Non,Oui
RE001748,2026-03-23,2026,3,San Antonio,USA,56267,Centre,Maison,En construction,Ancien,2001,412,5,4,2,1205000,0,0.0,2924.76,4.2,7.1,3.9,4.5,77,2062,117,48,86,Offre > Demande,Non,ADSL,Non,Non,Proche (moins 5 min),Non,Oui
RE001749,2025-12-05,2025,12,Lille,France,52248,Ouest,Villa,Loue,Ancien,2020,85,4,3,1,319000,1550,5.8,3752.94,1.8,7.7,5.3,8.1,83,678,2908,53,87,Offre > Demande,Non,Fibre 500Mbps,Oui,Non,Moyen (5-15 min),Oui,Oui
RE001750,2024-11-08,2024,11,Abu Dhabi,UAE,38745,Centre,Local Commercial,En construction,Ancien,1929,280,1,0,1,1808000,0,0.0,6457.14,1.0,4.1,5.0,8.3,94,1167,4815,45,22,Demande > Offre,Non,ADSL,Oui,Non,Moyen (5-15 min),Oui,Non
RE001751,2020-05-23,2020,5,Toronto,Canada,56398,Quartier d'affaires,Loft,A vendre,Bon etat,2019,1755,5,4,3,8610000,0,0.0,4905.98,4.9,1.4,2.5,7.6,77,7813,1747,69,51,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Non,Non
RE001752,2025-07-21,2025,7,Sheffield,UK,89728,Ouest,Entrepot,Loue,Ancien,1920,1145,10,0,1,2827000,11900,5.1,2469.0,-0.9,4.1,1.8,5.4,64,8112,401,54,30,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Non,Non
RE001753,2021-03-23,2021,3,San Antonio,USA,18243,Sud,Loft,A louer,Ancien,1950,591,1,1,1,2048000,10050,5.9,3465.31,1.5,3.4,4.5,3.8,90,7168,323,75,31,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Proche (moins 5 min),Oui,Non
RE001754,2022-02-01,2022,2,Philadelphia,USA,66067,Sud,Bureau,En construction,Tres bon etat,1959,306,4,0,1,1143000,0,0.0,3735.29,-1.5,8.0,2.0,3.7,72,7989,1027,85,38,Demande > Offre,Oui,Sans fil,Oui,Non,Proche (moins 5 min),Oui,Non
RE001755,2025-03-04,2025,3,Glasgow,UK,32357,Centre,Bureau,Loue,Ancien,1959,259,5,0,1,885000,5000,6.8,3416.99,3.1,2.8,2.4,11.7,72,6941,2551,87,44,Demande > Offre,Oui,Fibre 1Gbps,Oui,Non,Moyen (5-15 min),Non,Oui
RE001756,2024-07-14,2024,7,Liverpool,UK,40329,Quartier d'affaires,Appartement,A louer,Ancien,1928,23,5,4,3,60000,200,4.0,2608.7,2.7,4.1,4.7,11.0,75,6219,3601,31,86,Offre > Demande,Non,Fibre 1Gbps,Non,Oui,Loin (plus 15 min),Oui,Oui
RE001757,2023-02-26,2023,2,Dallas,USA,62710,Nord,Local Commercial,Loue,Neuf,1955,589,3,0,1,3575000,19250,6.5,6069.61,-1.8,7.5,3.7,5.0,77,3403,690,63,44,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Non,Oui
RE001758,2021-09-13,2021,9,Melbourne,Australia,36400,Centre,Loft,A louer,Ancien,1900,895,1,1,1,4582000,13600,3.6,5119.55,-1.4,2.6,3.1,8.2,96,7919,1668,82,32,Demande > Offre,Oui,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Non,Oui
RE001759,2021-10-22,2021,10,Abu Dhabi,UAE,83190,Peripherie,Local Commercial,En construction,Tres bon etat,1944,126,6,0,1,1054000,0,0.0,8365.08,1.7,0.8,1.9,4.8,81,1139,3393,36,50,Offre > Demande,Non,Fibre 500Mbps,Non,Non,Proche (moins 5 min),Non,Non
RE001760,2024-07-11,2024,7,Paris,France,30255,Quartier d'affaires,Loft,Vendu,A renover,1920,1424,1,1,1,9143000,0,0.0,6420.65,0.4,0.7,3.9,6.8,84,1321,1472,95,51,Demande > Offre,Oui,Sans fil,Oui,Non,Loin (plus 15 min),Non,Oui
RE001761,2020-08-25,2020,8,Tokyo,Japan,30350,Nord,Bureau,Loue,Bon etat,1912,711,9,0,1,4619000,16350,4.2,6496.48,0.2,6.7,3.1,7.6,59,4080,1478,35,76,Offre > Demande,Non,Fibre 500Mbps,Non,Non,Loin (plus 15 min),Non,Oui
RE001762,2020-12-16,2020,12,Manchester,UK,66598,Nord,Studio,A vendre,Ancien,1963,33,1,1,1,52000,0,0.0,1575.76,0.7,0.8,1.4,9.3,54,2564,4648,30,52,Offre > Demande,Non,ADSL,Non,Oui,Proche (moins 5 min),Oui,Oui
RE001763,2024-09-15,2024,9,Bordeaux,France,47351,Quartier d'affaires,Loft,Loue,Tres bon etat,1923,1231,6,5,4,8232000,54050,7.9,6687.25,1.0,1.0,5.6,10.2,58,7507,3811,82,23,Demande > Offre,Oui,Sans fil,Oui,Non,Loin (plus 15 min),Non,Oui
RE001764,2022-09-10,2022,9,Bristol,UK,83050,Centre,Duplex,En construction,A renover,1909,264,6,5,3,1070000,0,0.0,4053.03,4.7,3.6,5.7,5.2,65,7892,3093,83,30,Demande > Offre,Oui,ADSL,Non,Non,Proche (moins 5 min),Non,Non
RE001765,2025-01-29,2025,1,Dubai,UAE,75007,Ouest,Entrepot,En construction,Bon etat,1935,482,10,0,1,2168000,0,0.0,4497.93,4.8,7.5,3.6,9.3,78,4878,2606,51,44,Demande > Offre,Non,Sans fil,Oui,Non,Moyen (5-15 min),Oui,Non
RE001766,2022-12-29,2022,12,London,UK,10569,Nord,Penthouse,A louer,Neuf,1981,363,6,5,4,5660000,25450,5.4,15592.29,1.6,5.1,4.9,8.3,84,1273,3310,43,20,Demande > Offre,Non,Fibre 500Mbps,Non,Non,Proche (moins 5 min),Oui,Non
RE001767,2020-01-11,2020,1,Phoenix,USA,76575,Centre,Loft,Loue,Tres bon etat,1911,638,8,7,3,4112000,24350,7.1,6445.14,4.6,4.3,2.9,5.9,57,348,4342,82,33,Demande > Offre,Oui,Sans fil,Oui,Non,Moyen (5-15 min),Oui,Oui
RE001768,2020-11-23,2020,11,Philadelphia,USA,26764,Est,Appartement,A louer,Bon etat,1975,62,4,3,2,179000,500,3.4,2887.1,4.2,3.5,3.2,6.3,80,5036,4321,78,47,Demande > Offre,Non,Fibre 500Mbps,Oui,Oui,Loin (plus 15 min),Non,Oui
RE001769,2023-10-28,2023,10,Liverpool,UK,17775,Ouest,Penthouse,A vendre,Bon etat,1991,272,4,3,3,1493000,0,0.0,5488.97,3.5,6.1,5.6,10.5,76,1195,2858,54,30,Demande > Offre,Non,Sans fil,Non,Non,Proche (moins 5 min),Oui,Non
RE001770,2023-04-10,2023,4,Leeds,UK,59362,Quartier d'affaires,Entrepot,A louer,Bon etat,1910,387,9,0,1,1180000,6350,6.5,3049.1,4.2,3.4,4.1,7.1,79,5546,3015,63,70,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Oui,Non
RE001771,2022-01-09,2022,1,Bristol,UK,12804,Ouest,Studio,En construction,Bon etat,2004,80,1,1,1,170000,0,0.0,2125.0,2.1,3.3,1.3,9.3,96,1989,4259,89,60,Demande > Offre,Non,Fibre 1Gbps,Non,Oui,Moyen (5-15 min),Oui,Oui
RE001772,2024-09-12,2024,9,Phoenix,USA,50082,Quartier d'affaires,Loft,A vendre,A renover,2002,883,2,1,1,2564000,0,0.0,2903.74,4.1,5.1,5.3,4.4,97,3512,230,67,57,Demande > Offre,Non,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Oui,Oui
RE001773,2022-03-19,2022,3,San Diego,USA,52407,Ouest,Bureau,A vendre,Neuf,1976,671,10,0,1,3147000,0,0.0,4690.01,0.7,6.9,4.8,7.4,65,1040,3175,56,73,Offre > Demande,Non,ADSL,Non,Non,Loin (plus 15 min),Oui,Non
RE001774,2020-10-28,2020,10,Leeds,UK,24307,Centre,Loft,Loue,A renover,1962,402,4,3,2,1393000,9250,8.0,3465.17,2.2,6.5,4.3,8.8,97,2207,1136,64,69,Offre > Demande,Non,Sans fil,Oui,Non,Moyen (5-15 min),Oui,Non
RE001775,2025-04-15,2025,4,London,UK,53048,Quartier d'affaires,Entrepot,Vendu,Ancien,1903,442,3,0,1,2301000,0,0.0,5205.88,4.5,4.5,4.1,9.2,69,3432,4636,47,68,Offre > Demande,Non,Sans fil,Non,Non,Loin (plus 15 min),Non,Oui
RE001776,2022-08-22,2022,8,Glasgow,UK,60709,Quartier d'affaires,Loft,En construction,Ancien,2007,1769,9,8,5,6232000,0,0.0,3522.89,4.1,4.4,3.4,6.8,86,1389,2483,45,89,Offre > Demande,Non,Fibre 500Mbps,Non,Non,Loin (plus 15 min),Oui,Non
RE001777,2020-08-04,2020,8,Dallas,USA,48145,Est,Bureau,Loue,Neuf,1958,335,3,0,1,1361000,5100,4.5,4062.69,0.4,1.6,3.8,3.6,88,5573,2118,88,40,Demande > Offre,Oui,Sans fil,Non,Non,Proche (moins 5 min),Non,Non
RE001778,2021-01-05,2021,1,Vancouver,Canada,42202,Peripherie,Loft,A louer,Ancien,1957,981,1,1,1,6354000,40800,7.7,6477.06,-1.8,2.9,3.6,8.4,94,1986,202,77,88,Offre > Demande,Oui,Sans fil,Non,Non,Moyen (5-15 min),Oui,Non
RE001779,2024-01-07,2024,1,Lyon,France,23934,Sud,Entrepot,A louer,Ancien,1927,1539,10,0,1,5646000,23400,5.0,3668.62,4.6,6.8,5.7,12.0,80,5088,3281,61,31,Demande > Offre,Non,Sans fil,Non,Non,Proche (moins 5 min),Non,Oui
RE001780,2024-07-22,2024,7,Bristol,UK,67624,Quartier residentiel,Maison,Loue,Ancien,1997,286,4,3,1,762000,3600,5.7,2664.34,-0.3,7.5,1.7,10.2,58,5065,4274,83,58,Demande > Offre,Oui,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Non,Non
RE001781,2023-02-07,2023,2,Sydney,Australia,73767,Quartier d'affaires,Appartement,A louer,Bon etat,1938,100,2,1,1,530000,3450,7.8,5300.0,2.5,2.7,1.7,8.9,74,2891,446,34,29,Demande > Offre,Non,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Oui,Oui
RE001782,2020-04-06,2020,4,Melbourne,Australia,31351,Centre,Penthouse,Vendu,Bon etat,1903,213,6,5,3,2162000,0,0.0,10150.23,0.9,0.8,5.6,8.4,63,3182,782,70,37,Demande > Offre,Non,ADSL,Oui,Non,Proche (moins 5 min),Non,Non
RE001783,2023-09-01,2023,9,Sharjah,UAE,44981,Nord,Bureau,A louer,Neuf,1953,483,9,0,1,2477000,14600,7.1,5128.36,3.1,6.8,4.7,4.8,65,3806,2008,72,75,Offre > Demande,Non,ADSL,Oui,Non,Proche (moins 5 min),Oui,Non
RE001784,2022-11-16,2022,11,London,UK,68687,Quartier residentiel,Duplex,Vendu,Ancien,2013,122,6,5,2,654000,0,0.0,5360.66,-1.5,2.1,3.7,3.6,91,8076,2062,53,72,Offre > Demande,Non,ADSL,Oui,Non,Proche (moins 5 min),Non,Non
RE001785,2024-02-22,2024,2,Leeds,UK,46889,Quartier residentiel,Maison,En construction,Tres bon etat,1907,145,8,7,5,778000,0,0.0,5365.52,1.2,1.8,2.3,9.1,54,9963,4252,52,85,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Loin (plus 15 min),Oui,Non
RE001786,2022-05-18,2022,5,Manchester,UK,93967,Est,Villa,A louer,A renover,2023,255,8,7,5,806000,3800,5.7,3160.78,4.0,6.5,4.2,7.5,82,1487,2082,94,56,Demande > Offre,Oui,Sans fil,Non,Non,Proche (moins 5 min),Oui,Non
RE001787,2020-06-26,2020,6,Cardiff,UK,98166,Est,Entrepot,A vendre,Bon etat,2011,380,9,0,1,826000,0,0.0,2173.68,4.2,1.5,2.3,9.8,92,5265,2257,83,64,Demande > Offre,Oui,Fibre 1Gbps,Oui,Non,Proche (moins 5 min),Non,Oui
RE001788,2024-10-30,2024,10,Strasbourg,France,22545,Ouest,Entrepot,A louer,A renover,1981,1130,4,0,1,1930000,11200,7.0,1707.96,-0.4,2.9,2.4,5.8,98,9863,2100,64,36,Demande > Offre,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Oui,Oui
RE001789,2021-11-06,2021,11,Houston,USA,24085,Ouest,Appartement,Vendu,Neuf,1931,140,5,4,4,732000,0,0.0,5228.57,3.9,2.3,2.4,9.6,90,3527,1575,50,69,Offre > Demande,Non,Fibre 500Mbps,Oui,Non,Loin (plus 15 min),Non,Non
RE001790,2023-11-19,2023,11,Glasgow,UK,29355,Est,Entrepot,Loue,Bon etat,1949,1219,6,0,1,3595000,12300,4.1,2949.14,4.9,2.2,2.2,8.2,68,3500,636,33,64,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Non,Oui
RE001791,2025-12-08,2025,12,Paris,France,98978,Ouest,Bureau,Loue,Ancien,1931,234,9,0,1,1434000,3650,3.1,6128.21,4.0,4.7,3.8,10.3,90,9742,4331,67,71,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Non,Non
RE001792,2021-10-06,2021,10,London,UK,98986,Quartier residentiel,Bureau,Loue,Tres bon etat,2016,53,4,0,1,301000,1400,5.6,5679.25,2.5,3.9,3.6,10.4,53,9598,4573,34,36,Offre > Demande,Non,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Oui,Oui
RE001793,2022-10-29,2022,10,Liverpool,UK,86732,Centre,Bureau,Loue,Neuf,1974,344,4,0,1,1799000,11400,7.6,5229.65,-0.2,8.0,2.0,4.5,59,4980,2142,64,21,Demande > Offre,Non,Sans fil,Oui,Non,Loin (plus 15 min),Oui,Non
RE001794,2020-11-26,2020,11,Hong Kong,China,95553,Centre,Maison,Loue,Tres bon etat,1996,114,4,3,1,894000,2900,3.9,7842.11,2.8,5.4,4.7,8.6,90,4239,1076,85,30,Demande > Offre,Oui,Sans fil,Non,Non,Loin (plus 15 min),Non,Non
RE001795,2025-06-03,2025,6,Nice,France,13826,Quartier d'affaires,Entrepot,Vendu,A renover,1923,650,6,0,1,1837000,0,0.0,2826.15,2.9,0.7,2.2,11.6,98,3258,143,30,29,Demande > Offre,Non,Sans fil,Oui,Non,Loin (plus 15 min),Oui,Oui
RE001796,2021-01-06,2021,1,Manchester,UK,30753,Centre,Appartement,Loue,A renover,2003,146,3,2,1,262000,950,4.4,1794.52,4.6,4.6,1.1,5.7,85,3952,839,80,82,Offre > Demande,Non,Fibre 500Mbps,Oui,Oui,Moyen (5-15 min),Non,Non
RE001797,2023-02-24,2023,2,Dubai,UAE,25162,Centre,Duplex,A louer,A renover,1955,104,6,5,1,567000,2500,5.3,5451.92,1.7,5.1,1.4,4.1,57,744,541,88,40,Demande > Offre,Oui,Fibre 1Gbps,Non,Non,Moyen (5-15 min),Oui,Oui
RE001798,2021-01-24,2021,1,Cardiff,UK,17989,Ouest,Duplex,En construction,Bon etat,1994,218,6,5,4,946000,0,0.0,4339.45,0.6,4.9,5.4,10.3,64,6628,3827,70,55,Demande > Offre,Non,Sans fil,Oui,Non,Proche (moins 5 min),Oui,Non
RE001799,2025-12-07,2025,12,Dallas,USA,80770,Quartier residentiel,Penthouse,Vendu,Neuf,1968,191,4,3,1,1584000,0,0.0,8293.19,-0.1,2.1,2.3,10.4,61,526,3842,34,20,Demande > Offre,Non,Fibre 1Gbps,Oui,Non,Moyen (5-15 min),Non,Non
